,Unnamed: 0,article_link,headline,is_sarcastic
193,193,https://www.huffingtonpost.com/entry/blizzard-northeast-bombogenesis_us_5a4dd527e4b025f99e1fe850,heavy snow and high winds pound the east coast,0
194,194,https://www.huffingtonpost.com/entry/how-every-new-years-eve-ends-up-being-awful_us_5682b618e4b06fa688812cb4,how every new year's eve ends up being awful,0
195,195,https://politics.theonion.com/i-d-like-you-to-post-long-aggressive-rants-on-social-1819578945,"'i'd like you to post long, aggressive rants on social media,' says bernie sanders in supporter's interpretation of speech",0
196,196,https://www.theonion.com/office-manager-very-pleased-with-new-work-refrigerator-1819569583,office manager very pleased with new work refrigerator policy,1
197,197,https://local.theonion.com/church-sign-vandalized-by-satan-1819588467,church sign vandalized by satan,0
198,198,https://www.huffingtonpost.com/entry/what-does-blackonblack-cr_b_6239360.html,what does 'black-on-black crime' have to do with ferguson?,0
199,199,https://www.theonion.com/greenpeace-decides-northern-spotted-owl-not-worth-the-t-1819565321,greenpeace decides northern spotted owl 'not worth the trouble anymore',1
200,200,https://www.huffingtonpost.com/entry/what-is-rhubarb-recipes_us_5af2f879e4b0aab8a78b4a6b,a rhubarb explainer for everyone who's still confused,1
201,201,https://www.huffingtonpost.com/entry/mark-amodei-student-suspended_us_5ab1df82e4b054d118de17f1,gop rep's office got a student suspended for cursing while asking for gun control,0
202,202,https://www.huffingtonpost.com/entry/homelessness-in-the-us-dropped-slightly-since-last-year_us_564e060de4b031745cf03065,homelessness in the us dropped slightly since last year,1
203,203,https://www.theonion.com/win-a-10-000-mall-of-america-dream-shooting-spree-1819586529,"win a $10,000 mall of america dream shooting spree!",0
204,204,https://local.theonion.com/ex-girlfriend-making-huge-mistake-1819570535,ex-girlfriend making huge mistake,1
205,205,https://www.huffingtonpost.com/entry/we-need-to-treat-gun-violence-like-a-public-health-problem_us_590671c3e4b05c39768070d9,we need to treat gun violence like a public health problem,0
206,206,https://www.huffingtonpost.com/entry/barbra-streisand-anne-hathaway-daisy-ridley-ballet_us_575ad20ce4b0ced23ca7cd24,happy pride: here are barbra streisand and anne hathaway slaying 'at the ballet',0
207,207,https://www.huffingtonpost.com/entry/from-the-maasai-mara-to-t_b_5371048.html,from the maasai mara to the bbc's big cat diary: an interview with jackson looseyia,0
208,208,https://local.theonion.com/ungrateful-man-just-up-and-dies-after-everything-insura-1819577927,ungrateful man just up and dies after everything insurance company has done for him,1
209,209,https://www.theonion.com/college-graduate-first-person-in-family-to-waste-160-0-1819576137,"college graduate first person in family to waste $160,000",1
210,210,https://www.huffingtonpost.com/entry/donald-trumps-diary-is-a-window-into-his-first-100-days-in-office_us_58f50865e4b0bb9638e582c4,donald trump's diary is a window into his first 100 days in office,0
211,211,https://entertainment.theonion.com/ryan-seacrest-catches-up-with-captain-phillips-star-m-1819591608,ryan seacrest catches up with 'captain phillips' star maersk alabama on red carpet,0
212,212,https://www.theonion.com/colgate-unveils-new-dental-grout-to-fill-in-gaps-betwee-1820849053,colgate unveils new dental grout to fill in gaps between teeth,1
213,213,https://www.huffingtonpost.com/entry/senate-probe-russia_us_587963ace4b0e58057fee927,"senate panel to probe russian hacking, links to campaigns",0
214,214,https://politics.theonion.com/hope-hicks-instructed-to-clean-up-all-the-evidence-in-h-1823409115,hope hicks instructed to clean up all the evidence in her office before leaving,1
215,215,https://www.huffingtonpost.com/entry/hgtv-star-explains-why-you-should-never-ask-when-are-you-going-to-have-a-baby_us_5a00862ce4b0baea26338de5,"hgtv star explains why you should never ask, 'when are you going to have a baby?'",0
216,216,https://www.huffingtonpost.com/entry/jeb-bush-super-pac-right-to-rise_us_56c9131be4b041136f174a2e,jeb bush's super pac blew through $116 million in failed effort,0
217,217,https://www.huffingtonpost.com/entry/trump-caps-off-infrastructure-week-by-stoking-a-mideast-crisis_us_593b07ace4b0b13f2c6a7c15,trump caps off infrastructure week by stoking a mideast crisis,0
218,218,https://www.huffingtonpost.com/entry/5-word-wedding-toasts_n_7464868.html,how to botch a wedding toast in 5 words,0
219,219,https://entertainment.theonion.com/newlywed-britney-spears-hangs-bloody-sheet-in-window-fo-1819587729,newlywed britney spears hangs bloody sheet in window for reporters,1
220,220,https://www.huffingtonpost.com/entry/new-york-times-throws-vicious-shade-at-kevin-spacey_us_5a9d1157e4b0a0ba4ad589c3,new york times throws vicious oscars shade at kevin spacey,1
221,221,https://entertainment.theonion.com/last-weeks-trek-pretty-awesome-1819564105,last week's trek pretty awesome,1
222,222,https://www.huffingtonpost.com/entry/gops-confirmation-of-lynch-wont-change-anything-with-obama_b_7096398.html,gop's confirmation of lynch won't change anything with obama,0
223,223,https://www.huffingtonpost.com/entry/the-new-colossus-of-today-is-white-nationalism_us_5987a873e4b0bd82320298ac,the new colossus of today is white nationalism,0
224,224,https://www.huffingtonpost.com/entry/outbad-chronicles-fantasy_b_8297728.html,out-bad chronicles: fantasy from hell,1
225,225,https://www.huffingtonpost.com/entry/health-stories-february-2016_us_56c5f44ce4b0b40245c94c0d,icymi: explaining ted cruz's face and a zika conspiracy theory,0
226,226,https://www.huffingtonpost.com/entry/lucid-dreaming-topics-flying-sex_n_5578879.html,the top 2 things people choose to dream about,0
227,227,https://www.huffingtonpost.com/entry/this-iphone-x-unveiling-parody-does-not-pull-any-punches_us_59b94f6fe4b0edff97187148,this iphone x unveiling parody doesn't pull any punches,1
228,228,https://local.theonion.com/exterminator-kind-of-surprised-apartment-doesnt-have-ro-1819571273,exterminator kind of surprised apartment doesn't have roaches,1
229,229,https://www.huffingtonpost.comhttp://nymag.com/thecut/2016/02/political-power-single-women-c-v-r.html?mid=huffpost_women-pubexchange,the single american woman,0
230,230,https://www.huffingtonpost.com/entry/alvin-ailey-robert-battle_n_6384646.html,the secrets behind the alvin ailey american dance theater,0
231,231,https://www.huffingtonpost.com/entry/when-visibility-is-not-enough_b_6754722.html,when visibility is not enough,1
232,232,https://www.huffingtonpost.com/entry/new-editorial-argues-you-_b_7129592.html,new editorial argues you can't out-exercise a bad diet,1
233,233,https://www.huffingtonpost.com/entry/presidential-debates-pti-stat-boy_us_57d16969e4b06a74c9f2e03e,the presidential debates should model themselves after 'pti' — for democracy,0
234,234,https://www.huffingtonpost.com/entry/katsuya-brentwood-and-bey_b_5699099.html,katsuya brentwood and beyond,0
235,235,https://www.theonion.com/naughty-butcher-specializes-in-penis-shaped-veal-cutlet-1819569782,naughty butcher specializes in penis-shaped veal cutlet,1
236,236,https://www.huffingtonpost.com/entry/mark-wahlberg-donnie-wahlberg-jenny-mccarthy-wedding_n_5747396.html,mark wahlberg missed his brother's wedding,0
237,237,https://entertainment.theonion.com/rock-song-takes-pro-rock-stance-1819569564,rock song takes pro-rock stance,0
238,238,https://www.theonion.com/boss-threats-hilarious-1819567409,boss' threats hilarious,1
239,239,https://www.huffingtonpost.com/entry/journalists-private-koch-brothers-donors_us_55bde43ee4b0b23e3ce30e48,"journalists attend private koch brothers gathering, but agree not to name donors",1
240,240,https://www.huffingtonpost.com/entry/scared-of-dying_b_12709642.html,scared of dying,1
241,241,https://www.huffingtonpost.com/entry/stan-van-gundy-posse_us_582db76ae4b030997bbd9fe7,stan van gundy calls himself out for his past use of term 'posse',1
242,242,https://www.theonion.com/progressive-charter-school-doesn-t-have-students-1819575207,progressive charter school doesn't have students,0
243,243,https://local.theonion.com/wheelchair-bound-student-would-have-preferred-to-sit-ou-1819567312,wheelchair-bound student would have preferred to sit out pep rally,1
244,244,https://www.huffingtonpost.com/entry/real-life-fitness-strategies-to-survive-the-winter-months_us_5683f470e4b0b958f65adf17,real-life fitness strategies to survive the winter months,0
245,245,https://entertainment.theonion.com/craig-kilborn-weds-self-in-private-ceremony-1819565252,craig kilborn weds self in private ceremony,1
246,246,https://www.huffingtonpost.com/entry/trumpacandy-took-over-twitter-and-it-was-gloriously-sweet_us_57e2e4a3e4b0e80b1b9ffade,#trumpacandy took over twitter and it was gloriously sweet,0
247,247,https://local.theonion.com/family-now-openly-wondering-when-grandma-will-die-1819566215,family now openly wondering when grandma will die,1
248,248,https://www.huffingtonpost.com/entry/cheap-celeb-finds_n_5459012.html,we can't believe we spotted jessica alba in these shoes!,0
249,249,https://www.theonion.com/time-warner-ceo-announces-plans-to-merge-with-secretary-1819586252,time-warner ceo announces plans to merge with secretary,1
250,250,https://www.huffingtonpost.com/entry/christina-hendricks-strawberry-blonde-hair_n_6942946.html,do (strawberry) blondes really have more fun?,1
251,251,https://www.huffingtonpost.com/entry/trump-london-statement-falsehoods_us_5a586bf6e4b04df054f7a718,trump's statement on canceled london visit is full of falsehoods,0
252,252,https://local.theonion.com/catholic-child-told-about-doggy-heaven-doggy-hell-1819566826,"catholic child told about doggy heaven, doggy hell",1
253,253,https://www.theonion.com/hands-across-liechtenstein-raises-30-for-liechtenstein-1819564400,'hands across liechtenstein' raises $30 for liechtenstein charities,1
254,254,https://www.huffingtonpost.com/entry/a-letter-to-ally-parents-from-your-lesbian-friend_us_59ee49dce4b031d8582f576c,"a letter to ally parents, from your lesbian friend",0
255,255,https://www.huffingtonpost.com/entry/trial-for-charleston-church-shooter-dylann-roof-delayed-until-january_us_570f9afde4b08a2d32b91fc1,trial for charleston church shooter dylann roof delayed until january,0
256,256,https://www.theonion.com/radical-islamic-extremists-snowboard-into-u-s-embassy-1819568963,radical islamic extremists snowboard into u.s. embassy,0
257,257,https://local.theonion.com/mothers-little-angel-just-made-fun-of-classmates-weight-1819573082,mother's little angel just made fun of classmate's weight for 30 straight minutes,1
258,258,https://www.huffingtonpost.com/entry/pearl-harbor-officer-dead_n_6649556.html,last officer from pearl harbor battleship uss arizona dies at 100,1
259,259,https://www.huffingtonpost.com/entry/hillary-clinton-subway_us_5706690ee4b0a506064e48c9,hillary clinton rode the new york city subway,0
260,260,https://www.huffingtonpost.com/entry/pope-francis-easter-_n_5181264.html,huge crowds celebrate easter with pope francis,1
261,261,https://local.theonion.com/man-getting-futon-all-dolled-up-for-craigslist-photo-sh-1819578963,man getting futon all dolled up for craigslist photo shoot,1
262,262,https://www.theonion.com/botanists-making-great-strides-in-stem-research-1819567991,botanists making great strides in stem research,1
263,263,https://www.huffingtonpost.com/entry/watch-homophobes-have-inv_b_6764078.html,watch: homophobes have invented a scary new tactic to undo equal rights,0
264,264,https://www.huffingtonpost.com/entry/muslim-gun-owner-hassan-shibly-islamophobia_us_57e2bfa4e4b08d73b82eefd2,why this muslim american civil rights lawyer decided to buy a handgun,0
265,265,https://www.huffingtonpost.com/entry/federal-ruling-travel-ban-text_us_58c9d602e4b0ec9d29d89cfb,read the new federal court ruling blocking trump's travel ban,0
266,266,https://www.huffingtonpost.com/entry/to-serve-and-to-keep-responding-to-pope-francis_b_7548114.html,to serve and to keep: responding to pope francis' call to become protectors of creation,0
267,267,https://www.huffingtonpost.com/entry/batman-v-superman-box-office_us_56f7e528e4b0143a9b4875e0,"despite iffy reviews, 'batman v superman' takes over box office",0
268,268,https://www.huffingtonpost.com/entry/cambodia-daily-newspaper_us_59ad72c6e4b0b5e53100155d,cambodian paper takes parting shot at 'dictatorship' in final edition,1
269,269,https://www.huffingtonpost.com/entry/hoosier-hostility-not-the_b_7004324.html,hoosier hostility: not the american way,0
270,270,https://local.theonion.com/woman-getting-all-defensive-about-inherent-worth-and-se-1821054329,woman getting all defensive about inherent worth and selfhood,0
271,271,https://www.huffingtonpost.com/entry/dear-non-parents-please-stop-giving-parenting-advice_b_7139478.html,"dear non-parents, please stop giving parenting advice",0
272,272,https://www.theonion.com/scientists-discover-portal-to-outside-world-1819589534,scientists discover portal to outside world,1
273,273,https://www.theonion.com/area-larva-celebrates-ascent-to-adulthood-with-bar-molt-1819586102,area larva celebrates ascent to adulthood with bar moltzvah,1
274,274,https://local.theonion.com/chicago-man-brushes-mound-of-snow-from-beef-sandwich-be-1819591091,chicago man brushes mound of snow from beef sandwich before eating it,1
275,275,https://entertainment.theonion.com/angelina-jolie-stuns-in-first-rollerblading-competition-1819575069,angelina jolie stuns in first rollerblading competition since double mastectomy,0
276,276,https://entertainment.theonion.com/yngwie-malmsteen-officially-changes-middle-name-to-fuck-1819586873,yngwie malmsteen officially changes middle name to 'fucking',1
